%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 11.00 < q2 < 11.75 GeV^{2}/c^{4}

# AFB     FH   p-value
-0.008125  0.10625  0.08
-0.008125  0.11875  0.06
-0.008125  0.13125  0.07
-0.008125  0.14375  0.08
-0.008125  0.15625  0.1
-0.008125  0.16875  0.04
-0.008125  0.18125  0.07
-0.008125  0.19375  0.07
-0.008125  0.20625  0.1
-0.008125  0.21875  0.06
-0.008125  0.23125  0.05
-0.008125  0.24375  0.04
-0.008125  0.25625  0.03
-0.008125  0.26875  0.07
-0.008125  0.28125  0.05
-0.008125  0.29375  0.05
-0.008125  0.30625  0.03
-0.008125  0.31875  0.02
-0.008125  0.33125  0.02
-0.008125  0.34375  0.01
-0.008125  0.35625  0.03
-0.008125  0.36875  0.01
-0.008125  0.38125  0.01
-0.008125  0.39375  0.01
-0.008125  0.40625  0.01
0.000625  0.00625  0.05
0.000625  0.01875  0.07
0.000625  0.03125  0.07
0.000625  0.04375  0.11
0.000625  0.05625  0.06
0.000625  0.06875  0.09
0.000625  0.08125  0.13
0.000625  0.09375  0.1
0.000625  0.10625  0.14
0.000625  0.11875  0.13
0.000625  0.13125  0.15
0.000625  0.14375  0.09
0.000625  0.15625  0.08
0.000625  0.16875  0.13
0.000625  0.18125  0.12
0.000625  0.19375  0.13
0.000625  0.20625  0.07
0.000625  0.21875  0.09
0.000625  0.23125  0.08
0.000625  0.24375  0.06
0.000625  0.25625  0.06
0.000625  0.26875  0.05
0.000625  0.28125  0.08
0.000625  0.29375  0.05
0.000625  0.30625  0.06
0.000625  0.31875  0.03
0.000625  0.33125  0.03
0.000625  0.34375  0.02
0.000625  0.35625  0.01
0.000625  0.36875  0.02
0.000625  0.38125  0.03
0.000625  0.39375  0.01
0.000625  0.40625  0.01
0.000625  0.49375  0.01
0.009375  0.01875  0.14
0.009375  0.03125  0.16
0.009375  0.04375  0.1
0.009375  0.05625  0.18
0.009375  0.06875  0.13
0.009375  0.08125  0.13
0.009375  0.09375  0.17
0.009375  0.10625  0.19
0.009375  0.11875  0.17
0.009375  0.13125  0.18
0.009375  0.14375  0.15
0.009375  0.15625  0.17
0.009375  0.16875  0.2
0.009375  0.18125  0.17
0.009375  0.19375  0.14
0.009375  0.20625  0.19
0.009375  0.21875  0.15
0.009375  0.23125  0.08
0.009375  0.24375  0.13
0.009375  0.25625  0.09
0.009375  0.26875  0.09
0.009375  0.28125  0.08
0.009375  0.29375  0.07
0.009375  0.30625  0.03
0.009375  0.31875  0.02
0.009375  0.33125  0.03
0.009375  0.34375  0.05
0.009375  0.35625  0.03
0.009375  0.36875  0.02
0.009375  0.38125  0.01
0.009375  0.39375  0.01
0.009375  0.40625  0.02
0.009375  0.41875  0.02
0.009375  0.43125  0.01
0.009375  0.46875  0.01
0.009375  0.49375  0.01
0.018125  0.04375  0.16
0.018125  0.05625  0.24
0.018125  0.06875  0.21
0.018125  0.08125  0.25
0.018125  0.09375  0.22
0.018125  0.10625  0.29
0.018125  0.11875  0.28
0.018125  0.13125  0.3
0.018125  0.14375  0.26
0.018125  0.15625  0.3
0.018125  0.16875  0.23
0.018125  0.18125  0.26
0.018125  0.19375  0.26
0.018125  0.20625  0.24
0.018125  0.21875  0.14
0.018125  0.23125  0.18
0.018125  0.24375  0.19
0.018125  0.25625  0.13
0.018125  0.26875  0.12
0.018125  0.28125  0.09
0.018125  0.29375  0.08
0.018125  0.30625  0.06
0.018125  0.31875  0.07
0.018125  0.33125  0.07
0.018125  0.34375  0.07
0.018125  0.35625  0.02
0.018125  0.36875  0.02
0.018125  0.39375  0.01
0.018125  0.40625  0.02
0.018125  0.41875  0.02
0.018125  0.43125  0.01
0.018125  0.45625  0.01
0.018125  0.46875  0.01
0.018125  0.48125  0.01
0.026875  0.05625  0.32
0.026875  0.06875  0.32
0.026875  0.08125  0.31
0.026875  0.09375  0.35
0.026875  0.10625  0.35
0.026875  0.11875  0.47
0.026875  0.13125  0.39
0.026875  0.14375  0.3
0.026875  0.15625  0.36
0.026875  0.16875  0.32
0.026875  0.18125  0.3
0.026875  0.19375  0.27
0.026875  0.20625  0.27
0.026875  0.21875  0.2
0.026875  0.23125  0.2
0.026875  0.24375  0.14
0.026875  0.25625  0.13
0.026875  0.26875  0.14
0.026875  0.28125  0.12
0.026875  0.29375  0.09
0.026875  0.30625  0.1
0.026875  0.31875  0.06
0.026875  0.33125  0.06
0.026875  0.34375  0.08
0.026875  0.35625  0.02
0.026875  0.36875  0.05
0.026875  0.38125  0.04
0.026875  0.39375  0.02
0.026875  0.40625  0.02
0.026875  0.43125  0.02
0.026875  0.44375  0.02
0.026875  0.45625  0.01
0.026875  0.49375  0.01
0.035625  0.08125  0.48
0.035625  0.09375  0.44
0.035625  0.10625  0.51
0.035625  0.11875  0.47
0.035625  0.13125  0.38
0.035625  0.14375  0.48
0.035625  0.15625  0.47
0.035625  0.16875  0.45
0.035625  0.18125  0.39
0.035625  0.19375  0.39
0.035625  0.20625  0.38
0.035625  0.21875  0.31
0.035625  0.23125  0.26
0.035625  0.24375  0.21
0.035625  0.25625  0.19
0.035625  0.26875  0.19
0.035625  0.28125  0.13
0.035625  0.29375  0.09
0.035625  0.30625  0.08
0.035625  0.31875  0.11
0.035625  0.33125  0.07
0.035625  0.34375  0.05
0.035625  0.35625  0.07
0.035625  0.36875  0.05
0.035625  0.38125  0.03
0.035625  0.39375  0.02
0.035625  0.40625  0.03
0.035625  0.41875  0.01
0.035625  0.43125  0.03
0.035625  0.44375  0.02
0.035625  0.46875  0.01
0.035625  0.48125  0.02
0.044375  0.09375  0.57
0.044375  0.10625  0.61
0.044375  0.11875  0.53
0.044375  0.13125  0.59
0.044375  0.14375  0.61
0.044375  0.15625  0.49
0.044375  0.16875  0.59
0.044375  0.18125  0.43
0.044375  0.19375  0.45
0.044375  0.20625  0.38
0.044375  0.21875  0.39
0.044375  0.23125  0.32
0.044375  0.24375  0.32
0.044375  0.25625  0.23
0.044375  0.26875  0.22
0.044375  0.28125  0.17
0.044375  0.29375  0.17
0.044375  0.30625  0.16
0.044375  0.31875  0.16
0.044375  0.33125  0.09
0.044375  0.34375  0.06
0.044375  0.35625  0.06
0.044375  0.36875  0.05
0.044375  0.38125  0.03
0.044375  0.39375  0.03
0.044375  0.40625  0.04
0.044375  0.41875  0.03
0.044375  0.43125  0.02
0.044375  0.44375  0.02
0.044375  0.45625  0.01
0.044375  0.46875  0.01
0.044375  0.49375  0.01
0.053125  0.10625  0.69
0.053125  0.11875  0.68
0.053125  0.13125  0.75
0.053125  0.14375  0.74
0.053125  0.15625  0.67
0.053125  0.16875  0.63
0.053125  0.18125  0.56
0.053125  0.19375  0.54
0.053125  0.20625  0.44
0.053125  0.21875  0.41
0.053125  0.23125  0.39
0.053125  0.24375  0.33
0.053125  0.25625  0.29
0.053125  0.26875  0.28
0.053125  0.28125  0.2
0.053125  0.29375  0.16
0.053125  0.30625  0.19
0.053125  0.31875  0.15
0.053125  0.33125  0.12
0.053125  0.34375  0.07
0.053125  0.35625  0.09
0.053125  0.36875  0.05
0.053125  0.38125  0.06
0.053125  0.39375  0.07
0.053125  0.40625  0.06
0.053125  0.41875  0.05
0.053125  0.43125  0.02
0.053125  0.44375  0.02
0.053125  0.45625  0.01
0.053125  0.46875  0.02
0.053125  0.48125  0.02
0.053125  0.49375  0.01
0.061875  0.13125  0.76
0.061875  0.14375  0.81
0.061875  0.15625  0.78
0.061875  0.16875  0.7
0.061875  0.18125  0.69
0.061875  0.19375  0.6
0.061875  0.20625  0.55
0.061875  0.21875  0.51
0.061875  0.23125  0.41
0.061875  0.24375  0.32
0.061875  0.25625  0.35
0.061875  0.26875  0.24
0.061875  0.28125  0.22
0.061875  0.29375  0.23
0.061875  0.30625  0.18
0.061875  0.31875  0.18
0.061875  0.33125  0.15
0.061875  0.34375  0.13
0.061875  0.35625  0.07
0.061875  0.36875  0.07
0.061875  0.38125  0.1
0.061875  0.39375  0.07
0.061875  0.40625  0.07
0.061875  0.41875  0.04
0.061875  0.43125  0.03
0.061875  0.44375  0.02
0.061875  0.45625  0.02
0.061875  0.46875  0.02
0.061875  0.48125  0.02
0.061875  0.49375  0.01
0.070625  0.14375  0.9
0.070625  0.15625  0.88
0.070625  0.16875  0.88
0.070625  0.18125  0.76
0.070625  0.19375  0.74
0.070625  0.20625  0.57
0.070625  0.21875  0.6
0.070625  0.23125  0.5
0.070625  0.24375  0.44
0.070625  0.25625  0.39
0.070625  0.26875  0.31
0.070625  0.28125  0.35
0.070625  0.29375  0.37
0.070625  0.30625  0.23
0.070625  0.31875  0.2
0.070625  0.33125  0.14
0.070625  0.34375  0.13
0.070625  0.35625  0.14
0.070625  0.36875  0.09
0.070625  0.38125  0.13
0.070625  0.39375  0.08
0.070625  0.40625  0.07
0.070625  0.41875  0.03
0.070625  0.43125  0.04
0.070625  0.44375  0.02
0.070625  0.45625  0.02
0.070625  0.46875  0.02
0.070625  0.48125  0.02
0.070625  0.49375  0.01
0.079375  0.16875  0.9
0.079375  0.18125  0.8
0.079375  0.19375  0.85
0.079375  0.20625  0.71
0.079375  0.21875  0.63
0.079375  0.23125  0.58
0.079375  0.24375  0.46
0.079375  0.25625  0.45
0.079375  0.26875  0.41
0.079375  0.28125  0.32
0.079375  0.29375  0.24
0.079375  0.30625  0.29
0.079375  0.31875  0.19
0.079375  0.33125  0.15
0.079375  0.34375  0.15
0.079375  0.35625  0.13
0.079375  0.36875  0.06
0.079375  0.38125  0.07
0.079375  0.39375  0.06
0.079375  0.40625  0.08
0.079375  0.41875  0.05
0.079375  0.43125  0.03
0.079375  0.44375  0.03
0.079375  0.45625  0.02
0.079375  0.46875  0.01
0.079375  0.48125  0.01
0.079375  0.49375  0.02
0.088125  0.18125  0.85
0.088125  0.19375  0.77
0.088125  0.20625  0.7
0.088125  0.21875  0.68
0.088125  0.23125  0.59
0.088125  0.24375  0.56
0.088125  0.25625  0.53
0.088125  0.26875  0.46
0.088125  0.28125  0.34
0.088125  0.29375  0.3
0.088125  0.30625  0.26
0.088125  0.31875  0.22
0.088125  0.33125  0.2
0.088125  0.34375  0.14
0.088125  0.35625  0.1
0.088125  0.36875  0.11
0.088125  0.38125  0.11
0.088125  0.39375  0.1
0.088125  0.40625  0.06
0.088125  0.41875  0.05
0.088125  0.43125  0.07
0.088125  0.44375  0.05
0.088125  0.45625  0.02
0.088125  0.46875  0.01
0.088125  0.48125  0.02
0.088125  0.49375  0.02
0.096875  0.19375  0.71
0.096875  0.20625  0.76
0.096875  0.21875  0.7
0.096875  0.23125  0.57
0.096875  0.24375  0.52
0.096875  0.25625  0.56
0.096875  0.26875  0.47
0.096875  0.28125  0.35
0.096875  0.29375  0.36
0.096875  0.30625  0.33
0.096875  0.31875  0.27
0.096875  0.33125  0.19
0.096875  0.34375  0.16
0.096875  0.35625  0.2
0.096875  0.36875  0.16
0.096875  0.38125  0.13
0.096875  0.39375  0.07
0.096875  0.40625  0.05
0.096875  0.41875  0.07
0.096875  0.43125  0.08
0.096875  0.44375  0.05
0.096875  0.45625  0.03
0.096875  0.46875  0.02
0.096875  0.48125  0.01
0.096875  0.49375  0.02
0.105625  0.21875  0.65
0.105625  0.23125  0.6
0.105625  0.24375  0.53
0.105625  0.25625  0.51
0.105625  0.26875  0.47
0.105625  0.28125  0.38
0.105625  0.29375  0.32
0.105625  0.30625  0.31
0.105625  0.31875  0.27
0.105625  0.33125  0.23
0.105625  0.34375  0.15
0.105625  0.35625  0.16
0.105625  0.36875  0.19
0.105625  0.38125  0.1
0.105625  0.39375  0.11
0.105625  0.40625  0.09
0.105625  0.41875  0.05
0.105625  0.43125  0.05
0.105625  0.44375  0.03
0.105625  0.45625  0.04
0.105625  0.46875  0.05
0.105625  0.48125  0.02
0.105625  0.49375  0.03
0.114375  0.23125  0.47
0.114375  0.24375  0.49
0.114375  0.25625  0.51
0.114375  0.26875  0.48
0.114375  0.28125  0.37
0.114375  0.29375  0.38
0.114375  0.30625  0.25
0.114375  0.31875  0.25
0.114375  0.33125  0.2
0.114375  0.34375  0.15
0.114375  0.35625  0.2
0.114375  0.36875  0.09
0.114375  0.38125  0.14
0.114375  0.39375  0.13
0.114375  0.40625  0.08
0.114375  0.41875  0.09
0.114375  0.43125  0.05
0.114375  0.44375  0.07
0.114375  0.45625  0.04
0.114375  0.46875  0.04
0.114375  0.48125  0.01
0.114375  0.49375  0.01
0.123125  0.25625  0.43
0.123125  0.26875  0.38
0.123125  0.28125  0.37
0.123125  0.29375  0.31
0.123125  0.30625  0.28
0.123125  0.31875  0.27
0.123125  0.33125  0.22
0.123125  0.34375  0.19
0.123125  0.35625  0.18
0.123125  0.36875  0.1
0.123125  0.38125  0.08
0.123125  0.39375  0.07
0.123125  0.40625  0.07
0.123125  0.41875  0.07
0.123125  0.43125  0.06
0.123125  0.44375  0.04
0.123125  0.45625  0.04
0.123125  0.46875  0.03
0.123125  0.48125  0.01
0.123125  0.49375  0.01
0.131875  0.26875  0.35
0.131875  0.28125  0.33
0.131875  0.29375  0.32
0.131875  0.30625  0.26
0.131875  0.31875  0.22
0.131875  0.33125  0.22
0.131875  0.34375  0.2
0.131875  0.35625  0.13
0.131875  0.36875  0.14
0.131875  0.38125  0.11
0.131875  0.39375  0.14
0.131875  0.40625  0.13
0.131875  0.41875  0.04
0.131875  0.43125  0.06
0.131875  0.44375  0.05
0.131875  0.45625  0.04
0.131875  0.46875  0.04
0.131875  0.48125  0.01
0.131875  0.49375  0.02
0.140625  0.28125  0.3
0.140625  0.29375  0.27
0.140625  0.30625  0.25
0.140625  0.31875  0.22
0.140625  0.33125  0.18
0.140625  0.34375  0.22
0.140625  0.35625  0.14
0.140625  0.36875  0.14
0.140625  0.38125  0.09
0.140625  0.39375  0.11
0.140625  0.40625  0.09
0.140625  0.41875  0.06
0.140625  0.43125  0.08
0.140625  0.44375  0.03
0.140625  0.45625  0.06
0.140625  0.46875  0.02
0.140625  0.48125  0.01
0.140625  0.49375  0.02
0.149375  0.30625  0.19
0.149375  0.31875  0.22
0.149375  0.33125  0.23
0.149375  0.34375  0.18
0.149375  0.35625  0.17
0.149375  0.36875  0.09
0.149375  0.38125  0.09
0.149375  0.39375  0.1
0.149375  0.40625  0.05
0.149375  0.41875  0.05
0.149375  0.43125  0.05
0.149375  0.44375  0.05
0.149375  0.45625  0.05
0.149375  0.46875  0.02
0.149375  0.48125  0.03
0.149375  0.49375  0.04
0.158125  0.31875  0.14
0.158125  0.33125  0.16
0.158125  0.34375  0.15
0.158125  0.35625  0.1
0.158125  0.36875  0.12
0.158125  0.38125  0.06
0.158125  0.39375  0.09
0.158125  0.40625  0.03
0.158125  0.41875  0.06
0.158125  0.43125  0.04
0.158125  0.44375  0.06
0.158125  0.45625  0.03
0.158125  0.46875  0.05
0.158125  0.48125  0.03
0.158125  0.49375  0.02
0.166875  0.34375  0.1
0.166875  0.35625  0.07
0.166875  0.36875  0.08
0.166875  0.38125  0.07
0.166875  0.39375  0.07
0.166875  0.40625  0.1
0.166875  0.41875  0.03
0.166875  0.43125  0.03
0.166875  0.44375  0.06
0.166875  0.45625  0.02
0.166875  0.46875  0.03
0.166875  0.48125  0.01
0.166875  0.49375  0.02
0.175625  0.35625  0.07
0.175625  0.36875  0.08
0.175625  0.38125  0.07
0.175625  0.39375  0.05
0.175625  0.40625  0.08
0.175625  0.41875  0.02
0.175625  0.43125  0.06
0.175625  0.44375  0.02
0.175625  0.45625  0.02
0.175625  0.46875  0.03
0.175625  0.48125  0.03
0.175625  0.49375  0.01
0.184375  0.36875  0.11
0.184375  0.38125  0.02
0.184375  0.39375  0.03
0.184375  0.40625  0.03
0.184375  0.41875  0.03
0.184375  0.43125  0.03
0.184375  0.44375  0.04
0.184375  0.45625  0.02
0.184375  0.46875  0.01
0.184375  0.48125  0.02
0.184375  0.49375  0.02
0.193125  0.39375  0.01
0.193125  0.40625  0.03
0.193125  0.41875  0.03
0.193125  0.43125  0.02
0.193125  0.44375  0.03
0.193125  0.45625  0.03
0.193125  0.46875  0.02
0.193125  0.48125  0.01
0.193125  0.49375  0.01
0.201875  0.40625  0.05
0.201875  0.41875  0.02
0.201875  0.43125  0.01
0.201875  0.44375  0.02
0.201875  0.45625  0.02
0.201875  0.46875  0.01
0.201875  0.49375  0.02
0.210625  0.43125  0.01
0.210625  0.44375  0.02
0.210625  0.45625  0.01
0.210625  0.46875  0.02
0.219375  0.45625  0.02
0.219375  0.46875  0.01
0.219375  0.48125  0.01
0.228125  0.45625  0.01
0.228125  0.46875  0.01
0.228125  0.48125  0.01
0.228125  0.49375  0.01
