%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 6.00 < q2 < 7.00 GeV^{2}/c^{4}

# AFB     FH   p-value
-0.0475  0.19875  0.04
-0.0475  0.20625  0.01
-0.0475  0.21375  0.01
-0.0475  0.22125  0.04
-0.0475  0.22875  0.01
-0.0475  0.23625  0.03
-0.0475  0.24375  0.02
-0.0475  0.25125  0.01
-0.0475  0.25875  0.01
-0.0475  0.27375  0.01
-0.0475  0.28125  0.01
-0.0475  0.28875  0.01
-0.0475  0.29625  0.01
-0.0425  0.08625  0.11
-0.0425  0.09375  0.08
-0.0425  0.10125  0.09
-0.0425  0.10875  0.08
-0.0425  0.11625  0.09
-0.0425  0.12375  0.04
-0.0425  0.13125  0.03
-0.0425  0.13875  0.04
-0.0425  0.14625  0.05
-0.0425  0.15375  0.06
-0.0425  0.16125  0.03
-0.0425  0.16875  0.03
-0.0425  0.17625  0.04
-0.0425  0.18375  0.04
-0.0425  0.19125  0.03
-0.0425  0.19875  0.02
-0.0425  0.20625  0.03
-0.0425  0.21375  0.02
-0.0425  0.22125  0.01
-0.0425  0.22875  0.02
-0.0425  0.23625  0.03
-0.0425  0.24375  0.01
-0.0425  0.25125  0.01
-0.0425  0.25875  0.01
-0.0425  0.26625  0.01
-0.0425  0.29625  0.01
-0.0375  0.07875  0.17
-0.0375  0.08625  0.16
-0.0375  0.09375  0.13
-0.0375  0.10125  0.08
-0.0375  0.10875  0.1
-0.0375  0.11625  0.07
-0.0375  0.12375  0.11
-0.0375  0.13125  0.1
-0.0375  0.13875  0.08
-0.0375  0.14625  0.07
-0.0375  0.15375  0.06
-0.0375  0.16125  0.09
-0.0375  0.16875  0.06
-0.0375  0.17625  0.06
-0.0375  0.18375  0.03
-0.0375  0.19125  0.02
-0.0375  0.19875  0.02
-0.0375  0.20625  0.02
-0.0375  0.21375  0.02
-0.0375  0.22125  0.01
-0.0375  0.22875  0.03
-0.0375  0.23625  0.01
-0.0375  0.24375  0.02
-0.0375  0.25125  0.02
-0.0375  0.25875  0.02
-0.0375  0.27375  0.02
-0.0375  0.28125  0.01
-0.0375  0.28875  0.01
-0.0375  0.29625  0.01
-0.0325  0.07125  0.2
-0.0325  0.07875  0.16
-0.0325  0.08625  0.09
-0.0325  0.09375  0.15
-0.0325  0.10125  0.14
-0.0325  0.10875  0.11
-0.0325  0.11625  0.15
-0.0325  0.12375  0.08
-0.0325  0.13125  0.06
-0.0325  0.13875  0.08
-0.0325  0.14625  0.09
-0.0325  0.15375  0.07
-0.0325  0.16125  0.1
-0.0325  0.16875  0.05
-0.0325  0.17625  0.03
-0.0325  0.18375  0.05
-0.0325  0.19125  0.04
-0.0325  0.19875  0.04
-0.0325  0.20625  0.02
-0.0325  0.21375  0.02
-0.0325  0.22125  0.04
-0.0325  0.22875  0.03
-0.0325  0.23625  0.02
-0.0325  0.24375  0.01
-0.0325  0.25125  0.01
-0.0325  0.25875  0.01
-0.0325  0.27375  0.01
-0.0325  0.28125  0.01
-0.0325  0.28875  0.01
-0.0325  0.29625  0.01
-0.0275  0.05625  0.19
-0.0275  0.06375  0.27
-0.0275  0.07125  0.22
-0.0275  0.07875  0.21
-0.0275  0.08625  0.14
-0.0275  0.09375  0.2
-0.0275  0.10125  0.17
-0.0275  0.10875  0.13
-0.0275  0.11625  0.1
-0.0275  0.12375  0.1
-0.0275  0.13125  0.08
-0.0275  0.13875  0.1
-0.0275  0.14625  0.08
-0.0275  0.15375  0.13
-0.0275  0.16125  0.09
-0.0275  0.16875  0.04
-0.0275  0.17625  0.08
-0.0275  0.18375  0.05
-0.0275  0.19125  0.06
-0.0275  0.19875  0.03
-0.0275  0.20625  0.04
-0.0275  0.21375  0.03
-0.0275  0.22125  0.02
-0.0275  0.22875  0.04
-0.0275  0.23625  0.02
-0.0275  0.24375  0.02
-0.0275  0.25875  0.01
-0.0275  0.26625  0.01
-0.0275  0.27375  0.01
-0.0275  0.28125  0.03
-0.0275  0.28875  0.01
-0.0275  0.29625  0.01
-0.0225  0.04875  0.32
-0.0225  0.05625  0.32
-0.0225  0.06375  0.28
-0.0225  0.07125  0.28
-0.0225  0.07875  0.26
-0.0225  0.08625  0.22
-0.0225  0.09375  0.21
-0.0225  0.10125  0.2
-0.0225  0.10875  0.17
-0.0225  0.11625  0.18
-0.0225  0.12375  0.14
-0.0225  0.13125  0.15
-0.0225  0.13875  0.12
-0.0225  0.14625  0.09
-0.0225  0.15375  0.05
-0.0225  0.16125  0.09
-0.0225  0.16875  0.06
-0.0225  0.17625  0.07
-0.0225  0.18375  0.06
-0.0225  0.19125  0.04
-0.0225  0.19875  0.02
-0.0225  0.20625  0.03
-0.0225  0.21375  0.05
-0.0225  0.22125  0.02
-0.0225  0.22875  0.02
-0.0225  0.23625  0.02
-0.0225  0.24375  0.05
-0.0225  0.25125  0.02
-0.0225  0.25875  0.03
-0.0225  0.27375  0.02
-0.0225  0.28125  0.01
-0.0225  0.29625  0.01
-0.0175  0.04125  0.38
-0.0175  0.04875  0.43
-0.0175  0.05625  0.33
-0.0175  0.06375  0.33
-0.0175  0.07125  0.3
-0.0175  0.07875  0.29
-0.0175  0.08625  0.27
-0.0175  0.09375  0.23
-0.0175  0.10125  0.21
-0.0175  0.10875  0.23
-0.0175  0.11625  0.19
-0.0175  0.12375  0.18
-0.0175  0.13125  0.11
-0.0175  0.13875  0.15
-0.0175  0.14625  0.1
-0.0175  0.15375  0.11
-0.0175  0.16125  0.06
-0.0175  0.16875  0.1
-0.0175  0.17625  0.06
-0.0175  0.18375  0.06
-0.0175  0.19125  0.08
-0.0175  0.19875  0.06
-0.0175  0.20625  0.05
-0.0175  0.21375  0.03
-0.0175  0.22125  0.03
-0.0175  0.22875  0.06
-0.0175  0.23625  0.03
-0.0175  0.24375  0.01
-0.0175  0.25125  0.01
-0.0175  0.25875  0.01
-0.0175  0.26625  0.01
-0.0175  0.28125  0.01
-0.0175  0.28875  0.02
-0.0175  0.29625  0.01
-0.0125  0.02625  0.51
-0.0125  0.03375  0.48
-0.0125  0.04125  0.51
-0.0125  0.04875  0.46
-0.0125  0.05625  0.43
-0.0125  0.06375  0.27
-0.0125  0.07125  0.31
-0.0125  0.07875  0.3
-0.0125  0.08625  0.32
-0.0125  0.09375  0.28
-0.0125  0.10125  0.28
-0.0125  0.10875  0.26
-0.0125  0.11625  0.19
-0.0125  0.12375  0.16
-0.0125  0.13125  0.18
-0.0125  0.13875  0.16
-0.0125  0.14625  0.14
-0.0125  0.15375  0.11
-0.0125  0.16125  0.08
-0.0125  0.16875  0.1
-0.0125  0.17625  0.13
-0.0125  0.18375  0.04
-0.0125  0.19125  0.1
-0.0125  0.19875  0.05
-0.0125  0.20625  0.03
-0.0125  0.21375  0.05
-0.0125  0.22125  0.01
-0.0125  0.22875  0.03
-0.0125  0.23625  0.02
-0.0125  0.24375  0.04
-0.0125  0.25125  0.02
-0.0125  0.25875  0.01
-0.0125  0.26625  0.03
-0.0125  0.27375  0.02
-0.0125  0.28125  0.02
-0.0125  0.28875  0.01
-0.0075  0.01875  0.54
-0.0075  0.02625  0.57
-0.0075  0.03375  0.56
-0.0075  0.04125  0.59
-0.0075  0.04875  0.5
-0.0075  0.05625  0.42
-0.0075  0.06375  0.43
-0.0075  0.07125  0.38
-0.0075  0.07875  0.36
-0.0075  0.08625  0.37
-0.0075  0.09375  0.26
-0.0075  0.10125  0.26
-0.0075  0.10875  0.22
-0.0075  0.11625  0.26
-0.0075  0.12375  0.19
-0.0075  0.13125  0.21
-0.0075  0.13875  0.18
-0.0075  0.14625  0.12
-0.0075  0.15375  0.13
-0.0075  0.16125  0.12
-0.0075  0.16875  0.08
-0.0075  0.17625  0.11
-0.0075  0.18375  0.1
-0.0075  0.19125  0.07
-0.0075  0.19875  0.07
-0.0075  0.20625  0.05
-0.0075  0.21375  0.07
-0.0075  0.22125  0.04
-0.0075  0.22875  0.02
-0.0075  0.23625  0.03
-0.0075  0.24375  0.01
-0.0075  0.25125  0.02
-0.0075  0.25875  0.01
-0.0075  0.26625  0.01
-0.0075  0.27375  0.01
-0.0075  0.28125  0.01
-0.0075  0.29625  0.02
-0.0025  0.01125  0.74
-0.0025  0.01875  0.67
-0.0025  0.02625  0.68
-0.0025  0.03375  0.64
-0.0025  0.04125  0.6
-0.0025  0.04875  0.6
-0.0025  0.05625  0.56
-0.0025  0.06375  0.5
-0.0025  0.07125  0.44
-0.0025  0.07875  0.38
-0.0025  0.08625  0.42
-0.0025  0.09375  0.38
-0.0025  0.10125  0.32
-0.0025  0.10875  0.3
-0.0025  0.11625  0.26
-0.0025  0.12375  0.18
-0.0025  0.13125  0.22
-0.0025  0.13875  0.2
-0.0025  0.14625  0.19
-0.0025  0.15375  0.14
-0.0025  0.16125  0.15
-0.0025  0.16875  0.13
-0.0025  0.17625  0.1
-0.0025  0.18375  0.1
-0.0025  0.19125  0.1
-0.0025  0.19875  0.07
-0.0025  0.20625  0.04
-0.0025  0.21375  0.08
-0.0025  0.22125  0.05
-0.0025  0.22875  0.04
-0.0025  0.23625  0.03
-0.0025  0.24375  0.02
-0.0025  0.25125  0.05
-0.0025  0.25875  0.05
-0.0025  0.26625  0.02
-0.0025  0.27375  0.04
-0.0025  0.28125  0.03
-0.0025  0.28875  0.01
-0.0025  0.29625  0.03
0.0025  0.01125  0.93
0.0025  0.01875  0.79
0.0025  0.02625  0.82
0.0025  0.03375  0.75
0.0025  0.04125  0.69
0.0025  0.04875  0.67
0.0025  0.05625  0.58
0.0025  0.06375  0.53
0.0025  0.07125  0.52
0.0025  0.07875  0.47
0.0025  0.08625  0.45
0.0025  0.09375  0.35
0.0025  0.10125  0.31
0.0025  0.10875  0.28
0.0025  0.11625  0.26
0.0025  0.12375  0.24
0.0025  0.13125  0.2
0.0025  0.13875  0.24
0.0025  0.14625  0.2
0.0025  0.15375  0.19
0.0025  0.16125  0.14
0.0025  0.16875  0.17
0.0025  0.17625  0.11
0.0025  0.18375  0.11
0.0025  0.19125  0.1
0.0025  0.19875  0.07
0.0025  0.20625  0.06
0.0025  0.21375  0.07
0.0025  0.22125  0.04
0.0025  0.22875  0.02
0.0025  0.23625  0.03
0.0025  0.24375  0.02
0.0025  0.25125  0.04
0.0025  0.25875  0.03
0.0025  0.26625  0.01
0.0025  0.27375  0.01
0.0025  0.28125  0.01
0.0025  0.28875  0.01
0.0025  0.29625  0.02
0.0075  0.01875  0.89
0.0075  0.02625  0.85
0.0075  0.03375  0.84
0.0075  0.04125  0.73
0.0075  0.04875  0.71
0.0075  0.05625  0.67
0.0075  0.06375  0.66
0.0075  0.07125  0.56
0.0075  0.07875  0.47
0.0075  0.08625  0.47
0.0075  0.09375  0.44
0.0075  0.10125  0.31
0.0075  0.10875  0.33
0.0075  0.11625  0.34
0.0075  0.12375  0.23
0.0075  0.13125  0.22
0.0075  0.13875  0.18
0.0075  0.14625  0.21
0.0075  0.15375  0.18
0.0075  0.16125  0.13
0.0075  0.16875  0.14
0.0075  0.17625  0.11
0.0075  0.18375  0.12
0.0075  0.19125  0.09
0.0075  0.19875  0.06
0.0075  0.20625  0.05
0.0075  0.21375  0.08
0.0075  0.22125  0.08
0.0075  0.22875  0.05
0.0075  0.23625  0.04
0.0075  0.24375  0.03
0.0075  0.25125  0.02
0.0075  0.25875  0.02
0.0075  0.26625  0.01
0.0075  0.28125  0.01
0.0075  0.28875  0.01
0.0075  0.29625  0.01
0.0125  0.02625  0.76
0.0125  0.03375  0.79
0.0125  0.04125  0.72
0.0125  0.04875  0.71
0.0125  0.05625  0.67
0.0125  0.06375  0.65
0.0125  0.07125  0.56
0.0125  0.07875  0.52
0.0125  0.08625  0.47
0.0125  0.09375  0.44
0.0125  0.10125  0.36
0.0125  0.10875  0.34
0.0125  0.11625  0.36
0.0125  0.12375  0.3
0.0125  0.13125  0.29
0.0125  0.13875  0.27
0.0125  0.14625  0.28
0.0125  0.15375  0.21
0.0125  0.16125  0.19
0.0125  0.16875  0.18
0.0125  0.17625  0.12
0.0125  0.18375  0.13
0.0125  0.19125  0.16
0.0125  0.19875  0.11
0.0125  0.20625  0.06
0.0125  0.21375  0.08
0.0125  0.22125  0.04
0.0125  0.22875  0.05
0.0125  0.23625  0.04
0.0125  0.24375  0.04
0.0125  0.25125  0.04
0.0125  0.25875  0.03
0.0125  0.26625  0.04
0.0125  0.27375  0.01
0.0125  0.28125  0.01
0.0125  0.28875  0.02
0.0125  0.29625  0.02
0.0175  0.04125  0.7
0.0175  0.04875  0.69
0.0175  0.05625  0.66
0.0175  0.06375  0.65
0.0175  0.07125  0.57
0.0175  0.07875  0.51
0.0175  0.08625  0.46
0.0175  0.09375  0.49
0.0175  0.10125  0.42
0.0175  0.10875  0.37
0.0175  0.11625  0.3
0.0175  0.12375  0.28
0.0175  0.13125  0.31
0.0175  0.13875  0.27
0.0175  0.14625  0.19
0.0175  0.15375  0.17
0.0175  0.16125  0.17
0.0175  0.16875  0.17
0.0175  0.17625  0.13
0.0175  0.18375  0.14
0.0175  0.19125  0.17
0.0175  0.19875  0.07
0.0175  0.20625  0.07
0.0175  0.21375  0.09
0.0175  0.22125  0.07
0.0175  0.22875  0.05
0.0175  0.23625  0.02
0.0175  0.24375  0.03
0.0175  0.25125  0.01
0.0175  0.25875  0.02
0.0175  0.26625  0.02
0.0175  0.27375  0.02
0.0175  0.28125  0.03
0.0175  0.28875  0.01
0.0175  0.29625  0.01
0.0225  0.04875  0.65
0.0225  0.05625  0.65
0.0225  0.06375  0.63
0.0225  0.07125  0.55
0.0225  0.07875  0.5
0.0225  0.08625  0.49
0.0225  0.09375  0.44
0.0225  0.10125  0.38
0.0225  0.10875  0.36
0.0225  0.11625  0.28
0.0225  0.12375  0.3
0.0225  0.13125  0.26
0.0225  0.13875  0.27
0.0225  0.14625  0.18
0.0225  0.15375  0.21
0.0225  0.16125  0.15
0.0225  0.16875  0.15
0.0225  0.17625  0.16
0.0225  0.18375  0.15
0.0225  0.19125  0.12
0.0225  0.19875  0.08
0.0225  0.20625  0.05
0.0225  0.21375  0.07
0.0225  0.22125  0.07
0.0225  0.22875  0.05
0.0225  0.23625  0.06
0.0225  0.24375  0.03
0.0225  0.25125  0.04
0.0225  0.25875  0.02
0.0225  0.26625  0.03
0.0225  0.27375  0.03
0.0225  0.28125  0.03
0.0225  0.28875  0.03
0.0275  0.05625  0.63
0.0275  0.06375  0.6
0.0275  0.07125  0.55
0.0275  0.07875  0.58
0.0275  0.08625  0.51
0.0275  0.09375  0.38
0.0275  0.10125  0.46
0.0275  0.10875  0.35
0.0275  0.11625  0.35
0.0275  0.12375  0.28
0.0275  0.13125  0.22
0.0275  0.13875  0.26
0.0275  0.14625  0.25
0.0275  0.15375  0.19
0.0275  0.16125  0.18
0.0275  0.16875  0.18
0.0275  0.17625  0.12
0.0275  0.18375  0.11
0.0275  0.19125  0.09
0.0275  0.19875  0.07
0.0275  0.20625  0.11
0.0275  0.21375  0.09
0.0275  0.22125  0.09
0.0275  0.22875  0.06
0.0275  0.23625  0.04
0.0275  0.24375  0.02
0.0275  0.25125  0.04
0.0275  0.25875  0.03
0.0275  0.26625  0.03
0.0275  0.27375  0.02
0.0275  0.28125  0.02
0.0275  0.28875  0.01
0.0325  0.07125  0.44
0.0325  0.07875  0.49
0.0325  0.08625  0.45
0.0325  0.09375  0.44
0.0325  0.10125  0.39
0.0325  0.10875  0.34
0.0325  0.11625  0.34
0.0325  0.12375  0.3
0.0325  0.13125  0.25
0.0325  0.13875  0.24
0.0325  0.14625  0.22
0.0325  0.15375  0.17
0.0325  0.16125  0.19
0.0325  0.16875  0.16
0.0325  0.17625  0.14
0.0325  0.18375  0.13
0.0325  0.19125  0.09
0.0325  0.19875  0.15
0.0325  0.20625  0.13
0.0325  0.21375  0.09
0.0325  0.22125  0.07
0.0325  0.22875  0.05
0.0325  0.23625  0.01
0.0325  0.24375  0.05
0.0325  0.25125  0.03
0.0325  0.25875  0.02
0.0325  0.26625  0.03
0.0325  0.27375  0.01
0.0325  0.28125  0.04
0.0325  0.28875  0.01
0.0325  0.29625  0.01
0.0375  0.07875  0.44
0.0375  0.08625  0.44
0.0375  0.09375  0.45
0.0375  0.10125  0.38
0.0375  0.10875  0.27
0.0375  0.11625  0.32
0.0375  0.12375  0.32
0.0375  0.13125  0.34
0.0375  0.13875  0.24
0.0375  0.14625  0.26
0.0375  0.15375  0.18
0.0375  0.16125  0.21
0.0375  0.16875  0.16
0.0375  0.17625  0.12
0.0375  0.18375  0.13
0.0375  0.19125  0.09
0.0375  0.19875  0.1
0.0375  0.20625  0.06
0.0375  0.21375  0.09
0.0375  0.22125  0.07
0.0375  0.22875  0.03
0.0375  0.23625  0.04
0.0375  0.24375  0.03
0.0375  0.25125  0.02
0.0375  0.25875  0.05
0.0375  0.26625  0.02
0.0375  0.27375  0.02
0.0375  0.28125  0.02
0.0375  0.28875  0.01
0.0375  0.29625  0.01
0.0425  0.08625  0.41
0.0425  0.09375  0.39
0.0425  0.10125  0.36
0.0425  0.10875  0.32
0.0425  0.11625  0.31
0.0425  0.12375  0.28
0.0425  0.13125  0.24
0.0425  0.13875  0.21
0.0425  0.14625  0.22
0.0425  0.15375  0.26
0.0425  0.16125  0.16
0.0425  0.16875  0.14
0.0425  0.17625  0.16
0.0425  0.18375  0.12
0.0425  0.19125  0.14
0.0425  0.19875  0.1
0.0425  0.20625  0.08
0.0425  0.21375  0.09
0.0425  0.22125  0.04
0.0425  0.22875  0.07
0.0425  0.23625  0.04
0.0425  0.24375  0.08
0.0425  0.25125  0.04
0.0425  0.25875  0.04
0.0425  0.26625  0.03
0.0425  0.27375  0.03
0.0425  0.28125  0.03
0.0425  0.28875  0.03
0.0475  0.10125  0.34
0.0475  0.10875  0.28
0.0475  0.11625  0.27
0.0475  0.12375  0.21
0.0475  0.13125  0.23
0.0475  0.13875  0.21
0.0475  0.14625  0.2
0.0475  0.15375  0.19
0.0475  0.16125  0.15
0.0475  0.16875  0.08
0.0475  0.17625  0.13
0.0475  0.18375  0.08
0.0475  0.19125  0.09
0.0475  0.19875  0.1
0.0475  0.20625  0.07
0.0475  0.21375  0.07
0.0475  0.22125  0.07
0.0475  0.22875  0.07
0.0475  0.23625  0.04
0.0475  0.24375  0.04
0.0475  0.25125  0.05
0.0475  0.25875  0.04
0.0475  0.26625  0.02
0.0475  0.27375  0.04
0.0475  0.28125  0.02
0.0475  0.28875  0.01
0.0525  0.10875  0.3
0.0525  0.11625  0.21
0.0525  0.12375  0.27
0.0525  0.13125  0.18
0.0525  0.13875  0.22
0.0525  0.14625  0.2
0.0525  0.15375  0.17
0.0525  0.16125  0.16
0.0525  0.16875  0.1
0.0525  0.17625  0.11
0.0525  0.18375  0.1
0.0525  0.19125  0.11
0.0525  0.19875  0.1
0.0525  0.20625  0.04
0.0525  0.21375  0.07
0.0525  0.22125  0.1
0.0525  0.22875  0.06
0.0525  0.23625  0.04
0.0525  0.24375  0.05
0.0525  0.25125  0.03
0.0525  0.25875  0.03
0.0525  0.26625  0.01
0.0525  0.27375  0.02
0.0525  0.28125  0.03
0.0525  0.28875  0.03
0.0525  0.29625  0.02
0.0575  0.11625  0.22
0.0575  0.12375  0.22
0.0575  0.13125  0.24
0.0575  0.13875  0.22
0.0575  0.14625  0.18
0.0575  0.15375  0.15
0.0575  0.16125  0.11
0.0575  0.16875  0.15
0.0575  0.17625  0.09
0.0575  0.18375  0.09
0.0575  0.19125  0.07
0.0575  0.19875  0.07
0.0575  0.20625  0.09
0.0575  0.21375  0.04
0.0575  0.22125  0.05
0.0575  0.22875  0.06
0.0575  0.23625  0.06
0.0575  0.24375  0.03
0.0575  0.25125  0.04
0.0575  0.25875  0.03
0.0575  0.26625  0.01
0.0575  0.27375  0.02
0.0575  0.28125  0.02
0.0575  0.28875  0.02
0.0575  0.29625  0.01
0.0625  0.13125  0.2
0.0625  0.13875  0.17
0.0625  0.14625  0.1
0.0625  0.15375  0.1
0.0625  0.16125  0.1
0.0625  0.16875  0.13
0.0625  0.17625  0.13
0.0625  0.18375  0.1
0.0625  0.19125  0.08
0.0625  0.19875  0.08
0.0625  0.20625  0.04
0.0625  0.21375  0.03
0.0625  0.22125  0.05
0.0625  0.22875  0.05
0.0625  0.23625  0.04
0.0625  0.24375  0.02
0.0625  0.25125  0.06
0.0625  0.25875  0.04
0.0625  0.26625  0.01
0.0625  0.27375  0.01
0.0625  0.28125  0.02
0.0625  0.28875  0.01
0.0625  0.29625  0.01
0.0675  0.13875  0.11
0.0675  0.14625  0.15
0.0675  0.15375  0.1
0.0675  0.16125  0.15
0.0675  0.16875  0.1
0.0675  0.17625  0.1
0.0675  0.18375  0.1
0.0675  0.19125  0.09
0.0675  0.19875  0.05
0.0675  0.20625  0.07
0.0675  0.21375  0.05
0.0675  0.22125  0.05
0.0675  0.22875  0.04
0.0675  0.23625  0.03
0.0675  0.24375  0.04
0.0675  0.25125  0.02
0.0675  0.25875  0.03
0.0675  0.26625  0.03
0.0675  0.27375  0.01
0.0675  0.28125  0.03
0.0675  0.28875  0.02
0.0675  0.29625  0.02
0.0725  0.14625  0.14
0.0725  0.15375  0.13
0.0725  0.16125  0.09
0.0725  0.16875  0.11
0.0725  0.17625  0.08
0.0725  0.18375  0.09
0.0725  0.19125  0.08
0.0725  0.19875  0.1
0.0725  0.20625  0.07
0.0725  0.21375  0.05
0.0725  0.22125  0.04
0.0725  0.22875  0.04
0.0725  0.23625  0.03
0.0725  0.24375  0.03
0.0725  0.25125  0.03
0.0725  0.25875  0.04
0.0725  0.27375  0.02
0.0725  0.28125  0.02
0.0725  0.28875  0.01
0.0725  0.29625  0.01
0.0775  0.16125  0.11
0.0775  0.16875  0.08
0.0775  0.17625  0.07
0.0775  0.18375  0.09
0.0775  0.19125  0.08
0.0775  0.19875  0.06
0.0775  0.20625  0.04
0.0775  0.21375  0.06
0.0775  0.22125  0.03
0.0775  0.22875  0.02
0.0775  0.23625  0.03
0.0775  0.24375  0.04
0.0775  0.25125  0.02
0.0775  0.25875  0.01
0.0775  0.26625  0.01
0.0775  0.27375  0.01
0.0775  0.28125  0.02
0.0775  0.28875  0.01
0.0775  0.29625  0.01
0.0825  0.16875  0.09
0.0825  0.17625  0.09
0.0825  0.18375  0.05
0.0825  0.19125  0.04
0.0825  0.19875  0.05
0.0825  0.20625  0.03
0.0825  0.21375  0.03
0.0825  0.22125  0.04
0.0825  0.22875  0.04
0.0825  0.23625  0.03
0.0825  0.24375  0.02
0.0825  0.25125  0.03
0.0825  0.25875  0.03
0.0825  0.26625  0.01
0.0825  0.27375  0.01
0.0825  0.28125  0.01
0.0825  0.28875  0.01
0.0825  0.29625  0.01
0.0875  0.17625  0.07
0.0875  0.18375  0.04
0.0875  0.19125  0.02
0.0875  0.19875  0.05
0.0875  0.20625  0.02
0.0875  0.21375  0.02
0.0875  0.22125  0.04
0.0875  0.22875  0.03
0.0875  0.23625  0.02
0.0875  0.24375  0.03
0.0875  0.25125  0.04
0.0875  0.25875  0.01
0.0875  0.26625  0.03
0.0875  0.27375  0.01
0.0875  0.28125  0.02
0.0875  0.28875  0.02
0.0875  0.29625  0.01
0.0925  0.19125  0.03
0.0925  0.19875  0.05
0.0925  0.20625  0.03
0.0925  0.21375  0.02
0.0925  0.22125  0.01
0.0925  0.22875  0.04
0.0925  0.23625  0.01
0.0925  0.24375  0.02
0.0925  0.25125  0.03
0.0925  0.25875  0.02
0.0925  0.26625  0.02
