%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 19.00 < q2 < 20.00 GeV^{2}/c^{4}

# AFB     FH   p-value
-0.01875  0.17625  0.05
-0.01875  0.18375  0.09
-0.01875  0.19125  0.08
-0.01875  0.19875  0.05
-0.01875  0.20625  0.06
-0.01875  0.21375  0.03
-0.01875  0.22125  0.05
-0.01875  0.22875  0.04
-0.01875  0.23625  0.04
-0.01875  0.24375  0.05
-0.01875  0.25125  0.03
-0.01875  0.25875  0.02
-0.01875  0.26625  0.02
-0.01875  0.27375  0.01
-0.01875  0.28125  0.03
-0.01875  0.28875  0.01
-0.01875  0.29625  0.03
-0.01125  0.02625  0.41
-0.01125  0.03375  0.37
-0.01125  0.04125  0.38
-0.01125  0.04875  0.34
-0.01125  0.05625  0.28
-0.01125  0.06375  0.3
-0.01125  0.07125  0.31
-0.01125  0.07875  0.29
-0.01125  0.08625  0.19
-0.01125  0.09375  0.25
-0.01125  0.10125  0.18
-0.01125  0.10875  0.2
-0.01125  0.11625  0.2
-0.01125  0.12375  0.19
-0.01125  0.13125  0.21
-0.01125  0.13875  0.14
-0.01125  0.14625  0.14
-0.01125  0.15375  0.14
-0.01125  0.16125  0.12
-0.01125  0.16875  0.1
-0.01125  0.17625  0.13
-0.01125  0.18375  0.08
-0.01125  0.19125  0.08
-0.01125  0.19875  0.14
-0.01125  0.20625  0.1
-0.01125  0.21375  0.06
-0.01125  0.22125  0.06
-0.01125  0.22875  0.09
-0.01125  0.23625  0.09
-0.01125  0.24375  0.03
-0.01125  0.25125  0.04
-0.01125  0.25875  0.03
-0.01125  0.26625  0.03
-0.01125  0.27375  0.03
-0.01125  0.28125  0.03
-0.01125  0.28875  0.01
-0.01125  0.29625  0.03
-0.00375  0.01125  0.55
-0.00375  0.01875  0.54
-0.00375  0.02625  0.43
-0.00375  0.03375  0.46
-0.00375  0.04125  0.47
-0.00375  0.04875  0.46
-0.00375  0.05625  0.41
-0.00375  0.06375  0.38
-0.00375  0.07125  0.36
-0.00375  0.07875  0.38
-0.00375  0.08625  0.34
-0.00375  0.09375  0.27
-0.00375  0.10125  0.3
-0.00375  0.10875  0.24
-0.00375  0.11625  0.22
-0.00375  0.12375  0.19
-0.00375  0.13125  0.21
-0.00375  0.13875  0.18
-0.00375  0.14625  0.16
-0.00375  0.15375  0.2
-0.00375  0.16125  0.19
-0.00375  0.16875  0.14
-0.00375  0.17625  0.12
-0.00375  0.18375  0.1
-0.00375  0.19125  0.13
-0.00375  0.19875  0.13
-0.00375  0.20625  0.07
-0.00375  0.21375  0.09
-0.00375  0.22125  0.09
-0.00375  0.22875  0.05
-0.00375  0.23625  0.07
-0.00375  0.24375  0.06
-0.00375  0.25125  0.09
-0.00375  0.25875  0.05
-0.00375  0.26625  0.05
-0.00375  0.27375  0.04
-0.00375  0.28125  0.02
-0.00375  0.28875  0.02
-0.00375  0.29625  0.01
0.00375  0.01125  0.75
0.00375  0.01875  0.69
0.00375  0.02625  0.69
0.00375  0.03375  0.62
0.00375  0.04125  0.61
0.00375  0.04875  0.56
0.00375  0.05625  0.48
0.00375  0.06375  0.47
0.00375  0.07125  0.44
0.00375  0.07875  0.43
0.00375  0.08625  0.41
0.00375  0.09375  0.38
0.00375  0.10125  0.41
0.00375  0.10875  0.24
0.00375  0.11625  0.37
0.00375  0.12375  0.34
0.00375  0.13125  0.25
0.00375  0.13875  0.24
0.00375  0.14625  0.21
0.00375  0.15375  0.22
0.00375  0.16125  0.19
0.00375  0.16875  0.21
0.00375  0.17625  0.13
0.00375  0.18375  0.11
0.00375  0.19125  0.13
0.00375  0.19875  0.09
0.00375  0.20625  0.1
0.00375  0.21375  0.09
0.00375  0.22125  0.1
0.00375  0.22875  0.07
0.00375  0.23625  0.05
0.00375  0.24375  0.06
0.00375  0.25125  0.09
0.00375  0.25875  0.05
0.00375  0.26625  0.05
0.00375  0.27375  0.05
0.00375  0.28125  0.05
0.00375  0.28875  0.06
0.00375  0.29625  0.03
0.01125  0.02625  0.93
0.01125  0.03375  0.86
0.01125  0.04125  0.76
0.01125  0.04875  0.73
0.01125  0.05625  0.64
0.01125  0.06375  0.61
0.01125  0.07125  0.54
0.01125  0.07875  0.45
0.01125  0.08625  0.49
0.01125  0.09375  0.45
0.01125  0.10125  0.38
0.01125  0.10875  0.43
0.01125  0.11625  0.35
0.01125  0.12375  0.38
0.01125  0.13125  0.26
0.01125  0.13875  0.25
0.01125  0.14625  0.28
0.01125  0.15375  0.22
0.01125  0.16125  0.2
0.01125  0.16875  0.16
0.01125  0.17625  0.21
0.01125  0.18375  0.17
0.01125  0.19125  0.14
0.01125  0.19875  0.16
0.01125  0.20625  0.08
0.01125  0.21375  0.06
0.01125  0.22125  0.08
0.01125  0.22875  0.11
0.01125  0.23625  0.09
0.01125  0.24375  0.05
0.01125  0.25125  0.05
0.01125  0.25875  0.05
0.01125  0.26625  0.04
0.01125  0.27375  0.06
0.01125  0.28125  0.04
0.01125  0.28875  0.03
0.01125  0.29625  0.05
0.01875  0.04125  0.94
0.01875  0.04875  0.81
0.01875  0.05625  0.79
0.01875  0.06375  0.7
0.01875  0.07125  0.54
0.01875  0.07875  0.66
0.01875  0.08625  0.54
0.01875  0.09375  0.5
0.01875  0.10125  0.5
0.01875  0.10875  0.41
0.01875  0.11625  0.43
0.01875  0.12375  0.42
0.01875  0.13125  0.29
0.01875  0.13875  0.28
0.01875  0.14625  0.29
0.01875  0.15375  0.25
0.01875  0.16125  0.22
0.01875  0.16875  0.22
0.01875  0.17625  0.22
0.01875  0.18375  0.15
0.01875  0.19125  0.12
0.01875  0.19875  0.16
0.01875  0.20625  0.13
0.01875  0.21375  0.1
0.01875  0.22125  0.1
0.01875  0.22875  0.11
0.01875  0.23625  0.1
0.01875  0.24375  0.07
0.01875  0.25125  0.09
0.01875  0.25875  0.04
0.01875  0.26625  0.03
0.01875  0.27375  0.05
0.01875  0.28125  0.04
0.01875  0.28875  0.04
0.01875  0.29625  0.03
0.02625  0.05625  0.85
0.02625  0.06375  0.74
0.02625  0.07125  0.71
0.02625  0.07875  0.71
0.02625  0.08625  0.61
0.02625  0.09375  0.55
0.02625  0.10125  0.5
0.02625  0.10875  0.49
0.02625  0.11625  0.47
0.02625  0.12375  0.36
0.02625  0.13125  0.41
0.02625  0.13875  0.34
0.02625  0.14625  0.32
0.02625  0.15375  0.28
0.02625  0.16125  0.32
0.02625  0.16875  0.26
0.02625  0.17625  0.25
0.02625  0.18375  0.16
0.02625  0.19125  0.19
0.02625  0.19875  0.22
0.02625  0.20625  0.09
0.02625  0.21375  0.09
0.02625  0.22125  0.11
0.02625  0.22875  0.14
0.02625  0.23625  0.09
0.02625  0.24375  0.09
0.02625  0.25125  0.06
0.02625  0.25875  0.08
0.02625  0.26625  0.05
0.02625  0.27375  0.09
0.02625  0.28125  0.09
0.02625  0.28875  0.04
0.02625  0.29625  0.05
0.03375  0.07125  0.75
0.03375  0.07875  0.72
0.03375  0.08625  0.68
0.03375  0.09375  0.61
0.03375  0.10125  0.54
0.03375  0.10875  0.55
0.03375  0.11625  0.47
0.03375  0.12375  0.47
0.03375  0.13125  0.41
0.03375  0.13875  0.34
0.03375  0.14625  0.31
0.03375  0.15375  0.31
0.03375  0.16125  0.29
0.03375  0.16875  0.28
0.03375  0.17625  0.22
0.03375  0.18375  0.25
0.03375  0.19125  0.2
0.03375  0.19875  0.14
0.03375  0.20625  0.19
0.03375  0.21375  0.12
0.03375  0.22125  0.12
0.03375  0.22875  0.09
0.03375  0.23625  0.11
0.03375  0.24375  0.09
0.03375  0.25125  0.09
0.03375  0.25875  0.09
0.03375  0.26625  0.06
0.03375  0.27375  0.09
0.03375  0.28125  0.03
0.03375  0.28875  0.04
0.03375  0.29625  0.03
0.04125  0.08625  0.73
0.04125  0.09375  0.68
0.04125  0.10125  0.6
0.04125  0.10875  0.56
0.04125  0.11625  0.55
0.04125  0.12375  0.5
0.04125  0.13125  0.41
0.04125  0.13875  0.39
0.04125  0.14625  0.41
0.04125  0.15375  0.32
0.04125  0.16125  0.29
0.04125  0.16875  0.31
0.04125  0.17625  0.17
0.04125  0.18375  0.22
0.04125  0.19125  0.22
0.04125  0.19875  0.2
0.04125  0.20625  0.19
0.04125  0.21375  0.22
0.04125  0.22125  0.16
0.04125  0.22875  0.13
0.04125  0.23625  0.1
0.04125  0.24375  0.12
0.04125  0.25125  0.11
0.04125  0.25875  0.08
0.04125  0.26625  0.05
0.04125  0.27375  0.06
0.04125  0.28125  0.05
0.04125  0.28875  0.05
0.04125  0.29625  0.06
0.04875  0.10125  0.61
0.04875  0.10875  0.57
0.04875  0.11625  0.58
0.04875  0.12375  0.42
0.04875  0.13125  0.45
0.04875  0.13875  0.46
0.04875  0.14625  0.44
0.04875  0.15375  0.31
0.04875  0.16125  0.38
0.04875  0.16875  0.27
0.04875  0.17625  0.28
0.04875  0.18375  0.28
0.04875  0.19125  0.23
0.04875  0.19875  0.17
0.04875  0.20625  0.16
0.04875  0.21375  0.17
0.04875  0.22125  0.17
0.04875  0.22875  0.18
0.04875  0.23625  0.16
0.04875  0.24375  0.09
0.04875  0.25125  0.11
0.04875  0.25875  0.09
0.04875  0.26625  0.07
0.04875  0.27375  0.09
0.04875  0.28125  0.05
0.04875  0.28875  0.04
0.04875  0.29625  0.05
0.05625  0.11625  0.5
0.05625  0.12375  0.55
0.05625  0.13125  0.46
0.05625  0.13875  0.44
0.05625  0.14625  0.35
0.05625  0.15375  0.38
0.05625  0.16125  0.32
0.05625  0.16875  0.34
0.05625  0.17625  0.21
0.05625  0.18375  0.22
0.05625  0.19125  0.25
0.05625  0.19875  0.22
0.05625  0.20625  0.21
0.05625  0.21375  0.15
0.05625  0.22125  0.14
0.05625  0.22875  0.17
0.05625  0.23625  0.13
0.05625  0.24375  0.08
0.05625  0.25125  0.1
0.05625  0.25875  0.08
0.05625  0.26625  0.09
0.05625  0.27375  0.06
0.05625  0.28125  0.06
0.05625  0.28875  0.04
0.05625  0.29625  0.06
0.06375  0.13125  0.48
0.06375  0.13875  0.5
0.06375  0.14625  0.47
0.06375  0.15375  0.35
0.06375  0.16125  0.37
0.06375  0.16875  0.34
0.06375  0.17625  0.31
0.06375  0.18375  0.28
0.06375  0.19125  0.22
0.06375  0.19875  0.23
0.06375  0.20625  0.16
0.06375  0.21375  0.19
0.06375  0.22125  0.23
0.06375  0.22875  0.13
0.06375  0.23625  0.13
0.06375  0.24375  0.13
0.06375  0.25125  0.16
0.06375  0.25875  0.11
0.06375  0.26625  0.06
0.06375  0.27375  0.08
0.06375  0.28125  0.1
0.06375  0.28875  0.06
0.06375  0.29625  0.05
0.07125  0.14625  0.41
0.07125  0.15375  0.38
0.07125  0.16125  0.38
0.07125  0.16875  0.31
0.07125  0.17625  0.28
0.07125  0.18375  0.25
0.07125  0.19125  0.23
0.07125  0.19875  0.25
0.07125  0.20625  0.19
0.07125  0.21375  0.22
0.07125  0.22125  0.14
0.07125  0.22875  0.17
0.07125  0.23625  0.13
0.07125  0.24375  0.21
0.07125  0.25125  0.14
0.07125  0.25875  0.14
0.07125  0.26625  0.09
0.07125  0.27375  0.08
0.07125  0.28125  0.1
0.07125  0.28875  0.08
0.07125  0.29625  0.05
0.07875  0.16125  0.4
0.07875  0.16875  0.32
0.07875  0.17625  0.26
0.07875  0.18375  0.25
0.07875  0.19125  0.28
0.07875  0.19875  0.29
0.07875  0.20625  0.19
0.07875  0.21375  0.2
0.07875  0.22125  0.18
0.07875  0.22875  0.16
0.07875  0.23625  0.14
0.07875  0.24375  0.11
0.07875  0.25125  0.09
0.07875  0.25875  0.1
0.07875  0.26625  0.11
0.07875  0.27375  0.08
0.07875  0.28125  0.12
0.07875  0.28875  0.06
0.07875  0.29625  0.04
0.08625  0.17625  0.22
0.08625  0.18375  0.25
0.08625  0.19125  0.28
0.08625  0.19875  0.31
0.08625  0.20625  0.19
0.08625  0.21375  0.19
0.08625  0.22125  0.17
0.08625  0.22875  0.13
0.08625  0.23625  0.12
0.08625  0.24375  0.1
0.08625  0.25125  0.15
0.08625  0.25875  0.13
0.08625  0.26625  0.09
0.08625  0.27375  0.1
0.08625  0.28125  0.08
0.08625  0.28875  0.04
0.08625  0.29625  0.09
0.09375  0.19125  0.23
0.09375  0.19875  0.23
0.09375  0.20625  0.2
0.09375  0.21375  0.2
0.09375  0.22125  0.18
0.09375  0.22875  0.2
0.09375  0.23625  0.11
0.09375  0.24375  0.14
0.09375  0.25125  0.1
0.09375  0.25875  0.09
0.09375  0.26625  0.13
0.09375  0.27375  0.1
0.09375  0.28125  0.09
0.09375  0.28875  0.1
0.09375  0.29625  0.05
0.10125  0.20625  0.19
0.10125  0.21375  0.19
0.10125  0.22125  0.15
0.10125  0.22875  0.2
0.10125  0.23625  0.14
0.10125  0.24375  0.09
0.10125  0.25125  0.12
0.10125  0.25875  0.12
0.10125  0.26625  0.08
0.10125  0.27375  0.09
0.10125  0.28125  0.06
0.10125  0.28875  0.08
0.10125  0.29625  0.03
0.10875  0.22125  0.2
0.10875  0.22875  0.15
0.10875  0.23625  0.14
0.10875  0.24375  0.18
0.10875  0.25125  0.13
0.10875  0.25875  0.11
0.10875  0.26625  0.11
0.10875  0.27375  0.08
0.10875  0.28125  0.05
0.10875  0.28875  0.05
0.10875  0.29625  0.08
0.11625  0.23625  0.12
0.11625  0.24375  0.14
0.11625  0.25125  0.1
0.11625  0.25875  0.07
0.11625  0.26625  0.1
0.11625  0.27375  0.09
0.11625  0.28125  0.09
0.11625  0.28875  0.08
0.11625  0.29625  0.05
0.12375  0.25125  0.1
0.12375  0.25875  0.1
0.12375  0.26625  0.09
0.12375  0.27375  0.09
0.12375  0.28125  0.1
0.12375  0.28875  0.08
0.12375  0.29625  0.05
0.13125  0.26625  0.1
0.13125  0.27375  0.05
0.13125  0.28125  0.06
0.13125  0.28875  0.06
0.13125  0.29625  0.04
0.13875  0.28125  0.12
0.13875  0.28875  0.05
0.13875  0.29625  0.08
0.14625  0.29625  0.05
