%auto-ignore
#2D Feldman-Cousin p-values (statistical only) for AFB and FH for the decay B+->K+mumu,
# obtained from the measurements described in LHCb-PAPER-2014-007

#The q2 range for these values is 1.10 < q2 < 6.00 GeV^{2}/c^{4}

# AFB     FH   p-value
0.044375  0.10575  0.09
0.044375  0.11025  0.08
0.044375  0.11475  0.08
0.044375  0.11925  0.07
0.044375  0.12375  0.06
0.046625  0.09675  0.11
0.046625  0.10125  0.12
0.046625  0.10575  0.09
0.046625  0.11025  0.1
0.046625  0.12375  0.06
0.048875  0.10125  0.08
0.048875  0.10575  0.06
0.048875  0.11925  0.05
